height,weight,scars,color,lost_teeth,lifespan,birth_year,spikes
46.51637037,12.66096017,19,red,13,1621,-53,spikes
49.73166068,13.46374284,1,red,29,1239,-47,without
50.54930719,13.28663988,6,red,35,1563,-46,spikes
43.15795952,11.13189612,14,black,24,1659,-46,spikes
56.82174035,15.17441148,5,green,12,1043,-44,without
52.51646187,14.62783916,3,red,25,1252,-38,spikes
36.94516492,11.98994005,4,red,29,1320,-34,spikes
45.87344904,12.19748819,12,blue,19,1445,-30,without
53.2855994,14.46760407,23,red,40,2369,-30,spikes
45.30039486,11.56180257,4,green,15,1086,-29,without
55.25290569,14.14383962,11,red,5,1112,-29,spikes
46.89123904,12.40385455,11,red,5,1145,-29,spikes
60.90311097,15.82809126,17,blue,35,1957,-27,spikes
42.71277146,12.20242299,4,blue,6,877,-26,spikes
51.69613406,13.20246795,14,red,38,1943,-25,without
44.81028662,11.78470226,14,red,1,1176,-24,spikes
43.32622991,10.94685615,0,red,17,955,-23,spikes
40.56200874,11.44256471,4,green,19,1155,-22,without
47.54505597,12.06390863,3,blue,15,1030,-21,without
48.2431101,13.04698628,8,red,24,1418,-20,spikes
49.73300505,14.21649272,8,blue,13,1157,-18,spikes
67.75804485,18.48506519,1,blue,18,973,-17,without
53.59096567,13.81754656,4,blue,16,1106,-17,without
41.573244,10.52166467,4,red,1,761,-14,spikes
60.24182594,15.62013195,5,red,4,883,-13,spikes
44.28355242,11.91070838,8,black,10,1154,-13,spikes
47.78833245,11.96666076,13,red,3,1199,-11,spikes
42.24726237,12.59826153,21,blue,9,1607,-10,without
44.71758674,11.35383835,8,blue,35,1618,-9,without
49.99679263,13.08756523,1,red,18,985,-8,spikes
54.6450566,14.00680811,3,blue,7,879,-6,spikes
47.75522326,13.28497204,6,red,10,1040,-6,without
57.23026724,15.28551939,3,green,25,1222,-5,without
51.13935703,12.92618168,4,red,7,885,-1,spikes
57.18375421,15.02881039,2,blue,27,1190,-1,spikes
54.75357265,14.35947669,7,blue,2,930,2,without
58.18655623,14.59956161,8,blue,4,980,2,spikes
54.70314017,14.4862379,3,red,38,1506,2,spikes
40.90482493,10.30466308,3,green,29,1301,3,without
53.76252915,13.61207284,16,green,26,1782,7,without
47.99136736,13.5533138,21,red,5,1554,9,spikes
53.95367915,13.71866748,4,red,21,1203,10,without
49.29975757,15.83751035,29,red,31,2373,10,spikes
43.69229735,11.78318867,3,red,11,936,11,spikes
54.79148095,13.83592816,11,green,19,1440,12,without
49.00296895,12.50573371,6,red,10,1036,16,without
44.99504889,12.16824285,12,blue,7,1231,19,spikes
46.89571418,13.95726472,15,blue,23,1674,20,spikes
44.6146171,12.53251543,1,blue,14,918,22,without
43.14271995,10.89765053,7,blue,33,1538,22,without
46.80650369,12.32519492,11,green,19,1369,25,without
60.67544736,21.0708281,17,red,8,1424,26,spikes
45.81253737,11.88113508,6,blue,14,1112,27,without
44.22249581,11.30853329,4,red,38,1551,28,spikes
55.33171799,14.22568159,3,red,32,1386,29,spikes
50.37331325,14.27432992,17,red,20,1697,29,spikes
53.0031587,13.34437344,1,red,38,1403,30,without
56.39100074,14.66811141,0,red,40,1377,31,spikes
57.67921084,16.7305536,9,green,39,1776,38,without
48.68657466,12.2396617,6,blue,33,1481,39,spikes
49.24148701,13.05408799,21,blue,17,1768,40,spikes
34.55933536,8.774664843,1,green,22,1117,43,without
39.42944683,10.52472392,6,red,24,1339,45,spikes
40.7655592,10.72678026,6,blue,16,1174,49,spikes
52.14298702,13.16786476,2,blue,7,790,51,spikes
60.37399724,15.49039,14,red,25,1623,51,spikes
44.91094497,11.52086915,5,red,1,806,52,spikes
54.18595046,14.98200697,1,green,35,1360,58,without
47.38162541,12.70662663,9,blue,31,1549,58,spikes
51.7700014,16.29216062,3,green,14,987,60,without
58.10279241,14.65453578,4,red,25,1285,69,spikes
52.81488319,18.13002626,1,red,29,1203,71,without
51.81086498,13.35829472,3,red,18,1050,72,spikes
52.91710473,13.79203855,5,red,35,1502,72,spikes
49.54112478,12.71843849,3,red,23,1177,73,without
53.42663368,14.35140483,5,blue,32,1444,73,without
50.48134469,13.40650245,1,green,20,1025,75,without
49.18722573,12.53586,21,green,13,1729,75,without
53.94209945,14.0944134,2,blue,9,888,76,spikes
57.19682023,15.53704583,16,red,18,1598,79,without
39.68092465,9.921057665,12,red,32,1746,80,without
49.31539237,14.36173416,21,red,32,2055,82,without
56.5381448,15.266309,20,red,16,1737,84,spikes
48.71643634,13.13886927,25,green,32,2207,84,without
56.3413451,17.02682767,37,blue,27,2613,85,without
43.82501898,10.96245299,4,red,13,1063,86,without
48.5468314,12.30666906,3,red,27,1251,86,spikes
48.42482903,12.72043118,4,red,25,1278,92,without
52.44413373,15.22876547,0,red,30,1217,94,spikes
45.40598758,15.10975739,57,red,27,3442,96,spikes
56.75617943,15.85920156,6,red,2,847,101,spikes
52.24628441,13.07475449,1,green,14,943,101,without
70.58790927,18.04923345,4,green,34,1491,107,without
49.32351265,12.4010991,5,green,7,933,108,without
51.26464792,12.83614564,2,red,8,824,110,spikes
56.72199504,14.40551957,9,red,14,1260,111,spikes
44.43234444,11.18300276,6,blue,20,1220,112,spikes
47.88789991,13.70626444,12,red,37,1826,112,spikes
41.82089271,11.48146746,30,green,21,2210,118,without
47.52125455,14.89675027,0,red,20,994,120,spikes
47.03633332,11.95841065,2,green,2,729,125,without
56.70928433,16.99965454,1,blue,16,947,126,without
51.000413,13.7470902,1,green,36,1385,127,without
52.09946646,14.86969793,6,blue,27,1386,131,without
36.93820218,9.715168158,0,blue,8,762,132,without
47.33578933,17.0535992,4,red,11,953,132,spikes
39.43088469,10.59848298,2,blue,18,1046,135,without
41.93431941,10.57685036,1,blue,29,1216,135,without
39.09228559,10.04841749,24,blue,17,1886,141,spikes
48.30412763,14.79069919,1,red,22,1040,145,without
45.84296916,11.77381362,13,red,15,1415,145,spikes
52.07574295,15.06131042,14,blue,26,1685,146,spikes
54.5507096,13.76323583,14,red,5,1258,147,spikes
61.62594012,16.26634465,4,blue,1,791,152,without
64.14904709,16.43118449,1,green,20,997,152,without
55.53497411,16.71441786,9,blue,22,1383,154,without
45.78887814,11.55156383,2,red,9,906,155,spikes
63.44814592,15.96598893,9,green,13,1229,155,without
48.37502548,13.37708239,21,red,22,1878,156,spikes
60.86351843,15.96229057,7,green,27,1409,157,without
48.74532613,12.62369697,5,blue,32,1443,158,without
48.68606356,12.44796807,5,red,39,1591,161,without
55.96634396,16.6699889,6,red,2,926,172,spikes
35.85656054,10.42604439,5,red,14,1071,175,spikes
53.00045806,15.02698333,3,red,16,984,177,spikes
56.99080311,14.29579196,1,green,30,1281,177,without
48.35404835,12.85908247,4,green,13,1024,178,without
50.37534559,13.06782073,10,blue,33,1680,182,spikes
55.03910896,13.76095427,11,red,26,1567,183,spikes
48.10435948,12.56014816,20,blue,13,1640,186,without
49.35734753,12.94475992,7,green,9,1051,188,without
47.08000654,11.8726856,5,red,29,1386,189,spikes
47.58582169,14.36463809,2,green,37,1429,191,without
34.91146918,9.128954295,6,blue,36,1535,196,without
51.72443686,14.38944238,4,blue,22,1207,199,spikes
45.92577628,12.14710433,11,red,2,1079,200,spikes
51.68741903,13.46212943,3,red,1,752,202,without
46.89031062,13.05420972,22,red,39,2292,205,spikes
39.28157955,9.904617533,4,blue,24,1201,207,spikes
47.76794615,12.71052979,20,green,3,1445,207,without
59.60313631,14.99188752,9,blue,33,1632,211,without
48.79515837,13.55529113,1,red,33,1312,216,spikes
61.15285767,15.79364112,4,blue,36,1481,218,without
51.61116478,13.53369767,2,green,27,1242,219,without
46.05492674,11.74926902,0,blue,31,1228,220,spikes
51.4952945,13.14855767,10,blue,17,1359,224,without
54.92055819,13.9407637,4,red,0,768,225,without
40.72660014,10.84759531,9,green,36,1689,227,without
41.10325144,10.60659917,10,blue,36,1721,227,without
51.55813699,13.12432806,0,green,11,837,230,without
50.16683766,12.9898044,37,red,21,2476,231,without
34.06746432,10.89206076,1,green,28,1216,235,without
66.26207286,17.04397566,17,green,6,1400,237,without
44.92303085,12.5271386,11,green,38,1785,237,without
54.52431415,14.83616771,22,green,37,2226,237,without
48.17360362,12.09761632,0,red,34,1250,244,spikes
50.77739396,13.18651535,35,blue,5,2084,244,without
49.79788357,12.56534448,1,red,8,805,251,without
42.50253155,13.1003442,3,blue,17,1053,251,without
52.55445087,15.17778737,22,red,18,1855,254,spikes
69.27341646,18.3502572,18,blue,37,2056,254,spikes
43.44235884,14.32301273,10,blue,5,1108,255,without
51.18077574,13.15201787,13,blue,15,1437,259,spikes
48.59785582,12.79633115,25,red,11,1828,259,spikes
36.37895687,9.809694882,10,green,7,1156,267,without
51.45616123,15.57858774,3,red,38,1459,270,spikes
42.11551298,11.07490934,3,red,39,1523,273,spikes
53.5072455,14.62190933,1,red,6,744,274,spikes
48.06806115,12.96595224,22,red,4,1576,274,spikes
46.2077206,12.77325093,10,red,16,1306,275,without
41.25754724,10.55470218,7,red,37,1656,275,spikes
45.47530997,11.56030614,5,red,28,1372,281,spikes
61.11916943,15.5546892,6,green,5,929,283,without
40.87685144,10.73143191,25,red,30,2198,284,spikes
56.72357776,14.18838608,24,blue,26,2088,287,spikes
53.64099524,14.45700133,29,blue,3,1812,291,without
56.3439348,14.21121538,10,red,24,1498,293,spikes
46.74515719,14.13699804,8,red,28,1466,297,spikes
48.55845922,17.62224224,3,red,15,1038,298,without
45.31932061,13.00662756,4,blue,22,1227,298,without
39.13003934,9.866344175,9,red,36,1690,298,without
43.4141742,11.62861794,5,red,5,899,300,spikes
54.99131403,15.85130313,1,blue,27,1155,302,spikes
48.04382841,13.07306513,0,red,4,676,304,spikes
46.33144785,11.73481325,9,blue,22,1410,304,spikes
52.18078766,13.49692994,3,blue,36,1447,319,without
51.31244295,15.04661542,7,blue,21,1309,320,spikes
49.17158946,12.53312113,4,red,23,1213,323,spikes
61.72256573,16.05048641,1,green,32,1300,323,without
53.64089989,13.76429595,16,green,28,1819,329,without
48.98110333,12.49012793,23,red,23,1983,330,spikes
52.66679954,13.93345954,63,red,23,3594,330,spikes
40.92519105,10.96647071,2,green,23,1146,332,without
39.29982048,11.47374811,6,black,33,1518,334,without
32.30429438,8.453731934,6,blue,36,1565,334,without
46.7371606,12.73372782,8,red,19,1330,335,spikes
61.90147636,15.73521496,0,blue,39,1380,342,spikes
54.00081201,15.13423525,3,blue,9,883,343,without
43.44626818,11.80079977,1,red,34,1285,344,without
50.56555717,14.20656238,12,blue,36,1805,345,without
38.5078204,11.74595246,4,green,1,787,347,without
70.10001232,18.52482842,6,blue,32,1507,351,without
56.08115041,14.52193528,48,red,22,2995,351,spikes
55.03338911,15.99525462,18,blue,40,2099,354,without
44.94854977,12.23359434,3,red,8,892,357,spikes
45.73117733,13.65021664,13,blue,20,1520,359,spikes
45.70103713,11.48654636,2,blue,9,912,363,without
37.82005816,11.86780375,5,red,34,1503,365,without
51.49347309,12.9742172,19,red,34,2039,365,spikes
56.25791896,15.92630125,6,red,4,941,367,spikes
43.50816938,11.79149447,13,green,5,1230,369,without
53.86705521,14.65487261,7,blue,27,1412,370,spikes
54.98269669,14.17962017,2,red,18,1040,373,spikes
57.18997659,14.98259505,0,blue,1,588,377,spikes
48.37430287,13.03513739,0,red,10,819,378,spikes
60.7160948,16.83432264,13,red,32,1794,378,without
48.5287167,12.27849913,8,red,37,1654,379,spikes
47.86700294,14.87835414,5,red,16,1113,380,spikes
44.14173792,11.08403004,1,green,16,986,381,without
46.64538294,12.85309299,1,red,26,1152,382,spikes
36.29668123,9.35479537,12,red,24,1571,384,spikes
39.6383625,10.29989816,3,red,30,1322,387,spikes
56.77056333,14.59012474,13,black,26,1641,387,without
50.46574973,13.34503574,0,blue,36,1290,388,without
55.09173435,17.5311766,1,red,25,1122,390,spikes
51.87469537,13.02252807,13,red,5,1218,394,spikes
44.30686804,11.39218368,10,red,5,1089,395,without
44.70998943,12.46043393,16,red,12,1465,395,spikes
48.41148135,12.64823086,1,green,31,1267,396,without
48.63731433,12.4195477,1,green,8,813,399,without
56.49669942,15.76720544,5,red,28,1390,399,spikes
70.49958991,18.40753471,10,blue,21,1447,399,spikes
56.29429596,15.61252549,7,red,16,1216,400,spikes
43.48419488,12.73473939,4,green,37,1451,400,without
50.07222805,13.49652198,11,red,40,1847,400,spikes
48.78417617,12.44720339,21,red,29,2030,403,spikes
47.68309971,14.0850691,5,blue,23,1243,410,without
46.41511409,12.60439631,4,red,18,1113,414,without
46.84770466,11.85045203,5,red,32,1411,415,spikes
54.51544483,15.27154117,18,red,33,1990,415,spikes
46.5361456,15.06910605,15,green,9,1363,421,without
48.78689008,13.68051962,16,red,18,1621,422,without
39.15278898,11.12794633,22,blue,36,2155,422,without
42.70207645,11.1298019,1,red,33,1283,423,spikes
54.14948799,14.41250636,2,green,1,711,425,without
63.24381606,16.25591547,6,red,9,1013,426,spikes
47.18807083,11.88696995,8,red,25,1423,427,spikes
42.56596415,12.43014673,23,red,28,2088,429,spikes
49.46389,13.93143475,19,red,3,1389,431,spikes
58.83255383,16.21252976,0,green,22,1061,433,without
58.25938582,14.98661293,13,blue,16,1445,433,without
60.60408135,15.56823563,4,red,36,1489,438,without
38.78894233,9.829524532,5,red,2,818,440,without
56.1088604,14.38284194,3,red,2,761,445,spikes
44.72155722,11.43409367,17,green,23,1761,445,without
44.06505392,12.89150934,10,blue,30,1593,447,spikes
48.61169262,12.3695578,14,red,3,1216,450,spikes
43.082437,10.87496258,12,blue,15,1394,450,without
48.93948673,12.98966546,1,green,1,659,452,without
40.84537654,10.25409535,5,red,36,1505,452,spikes
50.87945994,13.98413455,11,blue,38,1805,452,without
52.77156527,13.24429282,9,green,13,1228,453,without
55.8377485,14.48593552,14,green,8,1312,457,without
61.92798954,15.67608854,2,green,25,1172,461,without
49.51726163,14.6997856,12,blue,37,1804,462,without
53.43243879,14.73058818,7,red,13,1087,467,spikes
51.44767155,12.98186429,1,blue,38,1435,468,spikes
57.19403927,14.36317054,19,red,25,1835,469,spikes
55.01527631,14.07118905,11,green,38,1786,472,without
42.62597291,11.34839811,4,blue,0,775,473,without
48.34803677,13.0288912,9,red,12,1196,477,without
58.93405476,16.07147362,1,blue,15,939,478,spikes
43.91703,12.99568576,5,red,27,1335,480,spikes
48.38708561,14.15151937,12,blue,30,1672,480,without
42.49186485,14.32783691,19,red,34,2019,480,spikes
54.45083211,15.16585274,45,green,36,3131,480,without
54.48294016,15.29287023,5,red,15,1105,481,without
51.06560538,12.94366956,13,blue,29,1681,481,without
59.99511158,15.07029916,5,green,15,1099,482,without
50.91989045,14.6644247,1,red,6,759,492,spikes
41.60328804,11.31083481,9,blue,32,1620,493,without
47.79571955,13.17539932,21,red,27,1951,494,spikes
54.3753779,13.65730158,4,blue,17,1097,496,without
43.77126735,13.5586015,5,blue,13,1067,497,without
48.90962436,12.3971856,2,red,15,865,500,spikes
53.3401304,14.88051175,17,red,18,1530,500,spikes
56.19183561,14.04870902,23,blue,9,1585,500,spikes
46.11511809,11.8915289,2,red,7,712,501,spikes
70.0690716,17.92673361,0,red,25,1028,503,spikes
48.48618627,13.06516956,12,green,20,1345,506,without
49.11417377,12.51314457,5,green,5,820,507,without
56.94093789,14.89593126,1,red,24,1058,508,without
47.04449466,12.50790802,7,red,15,1083,514,without
70.21185721,18.28329641,0,red,30,1140,516,without
68.27099418,22.29263918,12,red,0,988,517,spikes
44.16788561,11.26321176,13,red,0,1057,518,without
42.67786421,11.59991369,15,red,3,1180,523,spikes
44.51736677,11.55962914,1,blue,9,719,526,spikes
52.49666795,14.32905168,15,red,24,1561,529,spikes
57.64784537,14.6654479,1,red,29,1110,531,spikes
49.8515151,13.42440654,2,green,11,808,533,without
58.29720414,16.39653364,4,red,4,761,534,spikes
46.85809546,12.45333662,0,blue,38,1282,534,spikes
48.90454228,13.3209397,16,blue,34,1834,538,without
57.48969732,14.76118798,3,black,10,825,540,without
45.71463729,12.43993859,5,red,38,1488,541,spikes
49.35369137,15.32572022,7,red,22,1217,543,spikes
41.76590393,11.09906082,2,blue,0,612,545,without
62.61307232,18.66886458,6,blue,17,1066,545,without
64.36812494,17.24881306,21,green,1,1323,545,without
44.97505325,11.29768834,10,red,34,1587,545,spikes
54.0404609,13.83839131,2,red,15,866,556,spikes
40.28466816,10.82451602,2,green,11,787,557,without
53.15001877,13.34055679,0,red,22,901,561,spikes
50.22783374,12.6665988,16,red,2,1157,561,without
45.0526812,11.7721805,1,red,38,1287,561,spikes
44.8713566,11.66086648,5,red,37,1459,561,without
47.74401452,12.20775349,6,red,34,1426,562,spikes
43.22056257,10.81342432,13,red,28,1545,562,spikes
43.87813092,10.98041331,8,green,38,1609,565,without
48.62427642,12.22604657,16,green,1,1174,566,without
60.32982011,15.41209342,4,blue,30,1252,566,spikes
46.90564465,13.41674199,8,red,8,995,567,spikes
45.4347514,11.54502474,4,green,11,924,568,without
50.88246934,15.11134202,0,blue,39,1277,568,without
48.91404409,13.05327245,3,green,26,1127,574,without
50.03585006,13.33693318,15,green,4,1169,575,without
42.87897135,12.31686946,13,blue,15,1331,577,spikes
61.61884727,15.95206558,15,blue,35,1786,579,spikes
53.10097659,13.30266733,11,red,24,1391,584,spikes
42.75748444,10.70412769,5,red,2,726,586,spikes
51.02173089,13.67477651,0,blue,13,750,588,spikes
52.3387319,13.63210708,17,red,9,1334,589,spikes
33.22500163,11.19206372,12,red,30,1588,591,without
43.83460036,12.14915345,27,green,8,1731,591,without
45.60439381,11.81455889,7,red,18,1154,596,spikes
43.73108068,13.45289668,20,blue,4,1407,596,without
45.55678735,11.46985693,2,blue,18,982,599,without
52.40212499,13.18112667,1,red,15,888,600,without
63.50862426,16.38872919,13,green,37,1742,602,without
55.0632173,15.33669085,24,blue,24,1938,603,without
44.05680783,11.38566844,18,green,7,1364,605,without
58.88492265,15.83890133,19,green,24,1774,605,without
55.69073799,14.33821436,15,red,32,1720,606,without
61.49475671,17.70081031,6,red,38,1509,615,spikes
60.03976804,15.31507518,9,red,33,1521,615,spikes
53.05049868,14.26053096,13,red,27,1558,617,spikes
71.01100382,18.07977129,2,red,40,1376,618,spikes
47.31813171,13.03631078,22,red,14,1648,618,spikes
53.44596162,19.74786915,2,green,20,1003,622,without
48.30451239,13.71953527,28,blue,38,2409,623,without
54.5406487,14.33319608,3,red,36,1335,626,spikes
48.29915612,12.98261495,4,red,4,747,629,spikes
47.63542493,12.963063,11,red,19,1328,629,spikes
43.75271305,11.45587535,19,blue,17,1623,629,without
54.26715399,14.10564266,6,green,18,1097,630,without
43.01958884,10.94345263,4,red,33,1317,637,without
45.07392915,12.80553179,1,red,21,970,639,spikes
40.5909873,10.28279755,17,red,19,1597,639,without
50.33802341,12.72104814,8,red,7,971,640,spikes
57.9772255,15.56742018,30,green,4,1752,643,without
49.46777923,12.72309354,0,blue,31,1108,646,without
62.00147242,16.19020742,6,blue,12,969,647,without
50.72852964,13.03079871,1,red,17,935,648,spikes
57.26297624,15.85078642,1,blue,19,947,648,without
51.36539727,13.28046991,1,green,36,1281,649,without
39.46735283,12.11445589,3,red,32,1300,650,without
43.94687162,11.01025758,4,blue,1,666,652,spikes
51.6312158,13.35522326,5,red,2,754,657,spikes
45.86701871,11.76625621,0,blue,9,650,659,spikes
47.39039119,12.99354477,10,blue,5,989,665,without
53.30023917,13.631067,10,red,24,1360,669,spikes
56.70631683,14.41911632,13,blue,19,1446,669,without
56.01510866,14.97450892,7,red,18,1136,670,spikes
37.67583936,9.846973344,14,red,25,1557,671,without
50.53273148,15.16321343,0,green,19,886,675,without
50.94578077,14.76591124,10,green,23,1361,676,without
40.81115557,10.63827273,3,green,9,835,682,without
42.13332325,11.65667043,16,blue,16,1456,682,without
58.30771747,16.40537104,4,blue,26,1180,683,without
48.71785889,12.31770506,4,blue,29,1255,683,spikes
62.5053568,15.67897095,8,blue,26,1366,686,spikes
44.58420026,11.75377289,0,red,17,787,688,spikes
47.15537606,13.05409298,2,green,3,637,689,without
53.47748563,13.8633902,10,green,7,1053,694,without
36.23998076,9.378648752,9,red,37,1611,697,spikes
53.83916745,14.28739082,3,green,14,900,698,without
40.73163173,12.39469487,37,red,25,2445,698,spikes
59.364417,15.17838769,2,red,5,687,699,spikes
44.06339094,12.27795555,18,green,7,1351,700,without
54.04434078,16.33741009,10,blue,28,1460,702,without
46.8903967,11.93297683,19,red,27,1802,702,spikes
47.38635666,12.1279331,13,blue,7,1158,703,without
58.16335932,14.87925721,2,red,17,910,704,spikes
50.41661649,14.33497611,2,red,21,1015,704,spikes
45.79936179,11.60636063,6,blue,11,952,710,without
54.04946678,14.14829777,12,green,3,1029,710,without
58.09177212,14.77546834,8,blue,9,1008,712,without
56.28815518,14.88954675,5,red,28,1278,713,without
49.8935435,12.82467951,16,red,12,1378,713,spikes
52.5281891,14.89545283,18,blue,28,1797,715,without
43.64191063,11.14326387,1,red,23,1016,716,spikes
47.08689918,12.49105143,13,blue,29,1558,717,without
51.00777097,13.07997455,2,blue,21,1008,720,without
65.66603028,17.64707727,2,red,35,1276,721,spikes
61.93553577,15.58361627,32,red,13,2071,723,spikes
53.31487606,14.20531601,39,blue,26,2561,724,spikes
47.41089705,12.01683902,3,green,21,1021,727,without
40.46596004,10.12564028,15,green,33,1749,727,without
56.45673066,14.35026757,29,blue,19,2040,730,without
56.56190111,15.03615609,5,green,5,820,731,without
58.97052309,15.65457547,10,red,0,914,731,spikes
53.89940926,14.60173725,3,red,27,1170,731,spikes
40.71277965,11.15952755,12,green,40,1799,731,without
43.13706378,12.49772958,2,red,17,915,732,spikes
61.7026184,15.49396953,12,red,6,1097,732,spikes
42.81659887,11.43290102,18,blue,3,1284,733,spikes
55.93419454,14.41285745,20,red,14,1552,734,without
50.07374815,14.39920908,40,blue,4,2155,734,without
49.46529288,12.63786,0,green,34,1190,735,without
41.00979451,10.42865461,3,red,4,730,739,spikes
50.1373765,13.73751986,5,red,30,1322,739,without
51.16472755,14.16032032,8,blue,32,1465,741,spikes
64.10664474,16.58656279,3,green,19,1003,742,without
49.58898874,12.90686115,4,red,5,782,744,spikes
47.2193453,13.81756993,28,red,12,1835,744,without
40.01723182,10.29649874,3,red,19,1013,745,spikes
48.77332866,14.87841898,1,green,37,1291,746,without
60.8852229,16.90184313,6,red,34,1420,747,spikes
53.3678095,14.22203046,3,blue,2,670,749,spikes
47.32984153,13.41127696,9,blue,2,925,750,spikes
51.62081012,13.30522973,2,red,37,1325,750,spikes
54.60150382,13.82887163,5,red,24,1189,753,spikes
55.20597387,15.66790034,1,blue,7,655,755,without
39.02097198,10.15301544,7,red,39,1601,756,spikes
43.63802059,11.14409968,14,blue,33,1683,756,without
60.98042076,16.22721908,7,green,1,796,758,without
55.2995673,16.47849896,2,green,21,1028,762,without
51.20863485,14.63006987,25,red,14,1772,762,without
47.34635714,11.90558596,1,red,0,566,763,spikes
43.35754813,11.11104713,8,red,21,1233,763,without
43.80544395,11.88870468,6,blue,9,945,765,spikes
50.23807059,12.7031059,3,blue,26,1146,766,without
46.52159469,12.15134231,13,green,19,1431,766,without
52.46327264,13.49584218,3,red,28,1155,769,without
50.10522583,12.80938984,6,red,37,1514,769,without
46.37383585,12.59301066,6,blue,20,1138,770,without
48.93023316,12.73048672,1,blue,16,881,771,without
55.55465238,15.07307699,7,red,14,1026,774,without
41.69367843,14.366811,28,red,3,1676,776,spikes
53.29734201,13.45043353,50,blue,15,2812,776,without
53.83938505,14.95477164,32,green,21,2167,777,without
44.23484099,11.6066427,26,red,1,1584,778,without
49.88549923,13.14570233,8,red,23,1325,783,spikes
48.80166816,12.24987852,0,green,6,622,786,without
50.29930931,13.13214187,8,red,14,1092,787,spikes
49.17149474,12.64119529,46,green,12,2587,788,without
55.37877463,17.3843308,4,red,36,1344,790,spikes
52.22742345,14.25361396,3,green,11,834,791,without
53.76985588,15.78655871,2,green,8,720,793,without
53.78845555,13.95739312,11,blue,37,1688,795,without
40.99823789,10.72362143,6,red,34,1384,796,spikes
42.39140386,12.5222776,18,red,1,1246,797,spikes
36.15757395,9.199865717,4,red,23,1123,800,without
49.02892645,12.60065363,22,red,35,2062,801,spikes
41.18384194,10.95252393,7,blue,25,1272,802,spikes
49.1980767,12.88835131,1,red,13,819,806,without
52.05044259,13.63507807,15,red,10,1292,807,without
55.9612368,14.11172214,1,red,11,760,808,spikes
40.00711901,10.29108296,2,red,25,1137,812,spikes
51.56318552,13.38426756,3,red,34,1323,812,spikes
50.28336274,13.05930334,20,blue,27,1855,813,without
69.20438846,17.81108554,3,blue,36,1353,815,without
48.83336096,12.58243391,1,blue,8,674,822,without
52.68808988,14.28125486,0,green,29,1091,823,without
46.17848687,11.90526531,1,red,3,632,824,spikes
46.40525599,11.95512002,32,blue,6,1902,824,without
45.90855631,14.0093138,6,blue,37,1480,827,without
42.90826918,11.04493439,20,red,26,1837,827,without
51.45824438,13.54820189,13,blue,20,1410,829,spikes
57.23367272,17.38714465,27,blue,6,1711,829,without
41.13771982,10.85003009,6,green,6,860,831,without
44.49979921,11.91486037,7,red,1,819,832,spikes
36.13792459,10.53547969,7,blue,2,856,832,without
48.08849301,13.12077897,2,red,27,1138,832,without
60.51771802,15.58761033,19,black,11,1481,834,without
65.62803014,17.20832043,28,red,29,2220,838,spikes
48.35205883,12.30995584,7,red,1,788,840,spikes
56.08850821,14.42588141,2,blue,29,1180,841,spikes
42.558983,10.81700028,2,red,5,687,848,without
61.23923094,16.43969453,18,red,1,1279,848,spikes
55.9315609,14.1564502,30,blue,36,2438,854,without
39.73469115,10.30464574,2,red,16,912,855,spikes
64.49745156,16.4239825,4,red,36,1350,855,spikes
50.82259785,14.11843702,1,red,8,650,858,without
44.97768586,11.43575914,9,blue,2,916,858,spikes
53.27344362,14.34490817,13,red,20,1441,861,spikes
45.50902511,12.05699228,10,red,11,1152,862,spikes
35.41225038,9.63357685,1,red,8,691,867,spikes
51.05597471,14.00822835,10,red,40,1714,868,spikes
41.89035278,11.53613569,9,red,39,1617,870,spikes
43.51492832,11.44952018,24,green,26,1990,870,without
47.64584869,12.88214313,20,green,17,1631,871,without
55.72440323,14.83572478,0,blue,4,581,873,without
45.4530291,13.42159955,5,red,12,969,873,spikes
71.61482406,18.04768355,6,blue,11,959,875,spikes
61.85668403,16.02854925,2,blue,32,1223,875,without
42.60042346,10.94405138,14,blue,5,1147,877,without
42.60273338,11.04171919,4,red,7,824,883,without
45.87347827,14.9687466,8,green,33,1488,883,without
43.80586379,12.04849304,4,red,26,1178,885,spikes
56.61658491,15.28933948,14,red,34,1732,885,spikes
55.87959521,15.52648822,1,blue,30,1150,893,without
52.76180718,13.26703454,4,red,26,1198,895,without
51.65981388,13.87894492,6,red,15,1046,897,spikes
51.2155768,13.81753283,46,blue,9,2500,897,spikes
43.8787021,12.21846947,7,red,38,1545,898,spikes
62.12656765,16.48789824,19,red,17,1585,898,spikes
54.85074487,15.16868713,4,red,1,672,900,spikes
54.96613126,14.3115564,0,red,39,1296,901,without
60.01540561,15.95993825,5,red,31,1310,901,spikes
46.40965163,11.73893732,2,red,14,861,902,spikes
54.81008644,13.87392399,2,red,20,957,905,spikes
53.0417574,13.91185447,9,green,40,1656,907,without
48.51801151,12.53341815,3,blue,24,1098,909,spikes
53.23803485,14.33354658,3,blue,2,655,911,spikes
42.47571205,12.00944005,6,green,11,961,912,without
45.40876448,11.48717317,2,red,20,970,915,spikes
42.87090261,12.02019439,7,red,25,1253,917,spikes
45.06243122,11.9529738,3,red,26,1139,918,spikes
47.64964766,15.47179472,3,blue,18,982,920,spikes
60.58856478,16.14485674,6,red,27,1267,923,spikes
50.04029658,13.22152614,7,red,26,1317,925,spikes
48.17659597,13.23590368,4,blue,12,885,928,spikes
53.28802857,15.99239193,25,blue,35,2211,931,without
